epoch,loss,val_loss
93,0.00026741070905700326,0.0006525340140797198
94,0.00021565385395660996,0.0005280033801682293
95,0.00022366381017491221,0.0005906191072426736
96,0.00023901760869193822,0.000510111334733665
97,0.0002615405828692019,0.0005166884511709213
98,0.00028785213362425566,0.000737262365873903
99,0.0003397629479877651,0.0012560515897348523
100,0.0002646083594299853,0.0007239248370751739
101,0.00022535520838573575,0.0005869735614396632
102,0.00022667426674161106,0.0005450340104289353
103,0.0002406932326266542,0.0005309925181791186
104,0.0002605317276902497,0.000566126371268183
105,0.00028686062432825565,0.0007665312732569873
106,0.0003281401877757162,0.0012031567748636007
107,0.0003106524527538568,0.0010690815979614854
108,0.0002681804180610925,0.0007136244093999267
109,0.0002743308141361922,0.0007023558137007058
110,0.0002880114479921758,0.000654266681522131
111,0.00030283271917141974,0.0006855392130091786
112,0.0003219662175979465,0.0007570557063445449
113,0.0003365511365700513,0.0008267994853667915
114,0.0003425242321100086,0.0007051528664305806
115,0.00033630302641540766,0.0005543797742575407
116,0.00030294203315861523,0.0005164850736036897
117,0.00026417942717671394,0.0005064272554591298
118,0.0002367676206631586,0.000631136994343251
119,0.00023445409897249192,0.000676866970025003
120,0.00023142476857174188,0.0006648078560829163
121,0.0002250377438031137,0.000746744975913316
122,0.00022823209292255342,0.0007886766688898206
123,0.00023189972853288054,0.0006944448687136173
124,0.00022640883980784565,0.0007165201823227108
125,0.00022721510322298855,0.0007808794034644961
126,0.00023375236196443439,0.0007354509434662759
127,0.0002336852194275707,0.0006980342441238463
128,0.00022751747746951878,0.0007199482060968876
129,0.00022669920872431248,0.0007513589807786047
130,0.00022771723160985857,0.0007448045071214437
131,0.00022775252000428736,0.000728301121853292
132,0.0002273940044688061,0.000729369290638715
133,0.00022707956668455154,0.0007358716102316976
134,0.00022776502009946853,0.000744976568967104
135,0.00022969639394432306,0.0007380858296528459
136,0.0002300293417647481,0.0007208865717984736
137,0.00022745221212971956,0.0007101943483576179
138,0.00022602475655730814,0.0007232980569824576
139,0.00022727200121153146,0.0007284618332050741
140,0.0002272778219776228,0.0007203015265986323
141,0.00022766919573768973,0.0007308901404030621
142,0.0002292600111104548,0.0007345430203713477
143,0.0002311633143108338,0.0007266399916261435
144,0.00022901204647496343,0.0006987234228290617
145,0.00022514635929837823,0.0007026930106803775
146,0.00022634281776845455,0.0007338153664022684
147,0.00023116102966014296,0.0007570632151328027
148,0.0002383875398663804,0.0007722970913164318
149,0.00023990808404050767,0.0007086773402988911
150,0.00022130242723505944,0.0006071013631299138
151,0.00022504906519316137,0.0006861822330392897
152,0.00022556645853910595,0.000693606270942837
153,0.00022707722382619977,0.0006911370437592268
154,0.0002286571980221197,0.0006911701639182866
155,0.00022687217278871685,0.000680199300404638
156,0.00022626186546403915,0.0006803313735872507
157,0.00022904726210981607,0.0006738874362781644
158,0.00022540443751495332,0.0006208287086337805
159,0.00022036938753444701,0.0006201622891239822
160,0.00022331454965751618,0.0006629896815866232
161,0.00022852080292068422,0.0007172820623964071
162,0.00024334773479495198,0.0008245536009781063
163,0.00027109007351100445,0.000808465585578233
164,0.00021690627909265459,0.0003953368868678808
165,0.00025045170332305133,0.0004908883129246533
166,0.00026800029445439577,0.0006491533713415265
167,0.00023323386267293245,0.0006265458650887012
168,0.00022108179109636694,0.0006201021024025977
169,0.0002323505177628249,0.0006850053323432803
170,0.00026690398226492107,0.0009028525673784316
171,0.0003342901763971895,0.0015997409354895353
172,0.0004082384693901986,0.0009224780951626599
173,0.00041012902511283755,0.0003584308142308146
174,0.0008780088392086327,0.0009309831657446921
175,0.0005057381931692362,0.0003221288206987083
176,0.00024232278519775718,0.0005060246912762523
177,0.00025525683304294944,0.0003302480326965451
178,0.00022090820129960775,0.0004357673751655966
179,0.00021900859428569674,0.0004659585247281939
180,0.00022926065139472485,0.0004342004540376365
181,0.00022457315935753286,0.0004892969154752791
182,0.00022473992430604994,0.000518285611178726
183,0.00023042564862407744,0.0005134206148795784
184,0.00022953568259254098,0.0005537220276892185
185,0.00023014936596155167,0.0005870065069757402
186,0.00023327305098064244,0.0006021508597768843
187,0.0002342630468774587,0.0006355977966450155
188,0.00023526545555796474,0.0006719592493027449
189,0.00023727037478238344,0.0007015566225163639
190,0.00023884058464318514,0.0007363276672549546
191,0.00024032275541685522,0.0007722575101070106
192,0.00024136310094036162,0.0007937219925224781
193,0.00023883275571279228,0.000787671422585845
194,0.00023289879027288407,0.0008403148385696113
195,0.00023482079268433154,0.0009530974784865975
196,0.00023515705834142864,0.0008405836415477097
197,0.00023012336168903857,0.0008378628408536315
198,0.00023511392646469176,0.0009304232080467045
199,0.00023478400544263422,0.0007759412401355803
200,0.00023003251408226788,0.0009316013311035931
201,0.00024358074006158859,0.0009172738064080477
202,0.00024201242194976658,0.0007413956336677074
203,0.00023440271615982056,0.0010362479370087385
204,0.0002517688844818622,0.0009068619110621512
205,0.0002399551885901019,0.0007639930699951947
206,0.00024019907868932933,0.001152980956248939
207,0.00026535720098763704,0.0009892014786601067
208,0.00024977477733045816,0.0007731076912023127
209,0.00024191749980673194,0.0012134035350754857
210,0.00027328578289598227,0.0010866542579606175
211,0.00027239095652475953,0.0008014605264179409
212,0.0002456143556628376,0.0012744859559461474
213,0.0002906363515648991,0.001177560188807547
214,0.00026607851032167673,0.0007493980810977519
215,0.0002587094495538622,0.0014310008846223354
216,0.00028514640871435404,0.0011816159822046757
217,0.0002957354881800711,0.0009399420814588666
218,0.0002556373947300017,0.00148490269202739
219,0.00033058522967621684,0.0013173057232052088
220,0.00026683349278755486,0.0009770829929038882
221,0.0002939764235634357,0.0017781448550522327
222,0.0003674080071505159,0.0016592741012573242
223,0.0002672963310033083,0.0011662860633805394
224,0.0002790737198665738,0.001723495894111693
225,0.0003830691857729107,0.0012503281468525529
226,0.00029276704299263656,0.0007964189862832427
227,0.00041017550393007696,0.0020532074850052595
228,0.0003657023480627686,0.0011480217799544334
229,0.00028671498876065016,0.0018038386479020119
230,0.00034986803075298667,0.0007491766009479761
231,0.0003365123993717134,0.0006300067761912942
232,0.00046650151489302516,0.0023844444658607244
233,0.00039106630720198154,0.0011545508168637753
234,0.00033216833253391087,0.0012875610264018178
235,0.00044054034515284,0.001420985208824277
236,0.00034418649738654494,0.0005579125718213618
237,0.00038874498568475246,0.0024150668177753687
238,0.0004163056146353483,0.0015416528331115842
239,0.00038026238325983286,0.0007399120950140059
240,0.000453314307378605,0.001886663376353681
241,0.0004055361496284604,0.0005300611956045032
242,0.00042558490531519055,0.002326620277017355
243,0.0004804343043360859,0.002259201370179653
244,0.00040227570571005344,0.0005823621759191155
245,0.00042845626012422144,0.000540806504432112
246,0.0004968700231984258,0.002227629302069545
247,0.00047109570004977286,0.003014894435182214
248,0.0004457068571355194,0.0005167383933439851
249,0.00047082582022994757,0.0006748508894816041
250,0.000586692534852773,0.003219625912606716
251,0.000590431853197515,0.003953663632273674
252,0.0007096003391779959,0.004765919875353575
253,0.0007694647065363824,0.0023590538185089827
254,0.0009030268993228674,0.0025484224315732718
255,0.0009869583882391453,0.0025819269940257072
256,0.0011171776568517089,0.0009860799182206392
257,0.0010970501461997628,0.0032517279032617807
258,0.0006515631102956831,0.0037736801896244287
259,0.0009112232364714146,0.00037300537223927677
260,0.0020727498922497034,0.0004112648603040725
261,0.0019947972614318132,0.00039742927765473723
262,0.002770253922790289,0.000514831452164799
263,0.0029092617332935333,0.0006180676282383502
264,0.0032096263021230698,0.0009283767431043088
265,0.0029434922616928816,0.0009397537214681506
266,0.0021134340204298496,0.0005373483872972429
267,0.0009638197952881455,0.0008163888705894351
268,0.00021493325766641647,0.0005767017719335854
269,0.0002245975483674556,0.000778888410422951
270,0.0002394050534348935,0.0006690203445032239
271,0.00020805538224522024,0.0006851381040178239
272,0.0002093229559250176,0.0005501717096194625
273,0.00021890897187404335,0.0005600412841886282
274,0.0002050279435934499,0.0005401648231782019
275,0.00020128328469581902,0.0005687016528099775
276,0.00019973309827037156,0.0005555165116675198
277,0.00019966729450970888,0.0005567441694438457
278,0.00019929798145312816,0.0005346975522115827
279,0.00019990206055808812,0.0005222449544817209
280,0.00019967960542999208,0.0005064132856205106
281,0.0001989149022847414,0.0004982666578143835
282,0.00019781685841735452,0.0004896146128885448
283,0.00019727218023035675,0.0004830434045288712
284,0.0001969953445950523,0.0004759135190397501
285,0.00019686885934788734,0.00046901931636966765
286,0.00019677069212775677,0.00046179286437109113
287,0.00019661868282128125,0.00045462141861207783
288,0.00019638131198007613,0.00044767322833649814
289,0.0001961187517736107,0.0004411522822920233
290,0.0001958886132342741,0.0004351147508714348
291,0.00019570505537558347,0.00042952527292072773
292,0.00019555544713512063,0.00042430058238096535
293,0.00019542367954272777,0.00041937772766686976
294,0.00019530171994119883,0.000414726760936901
295,0.00019518962653819472,0.00041034232708625495
296,0.0001950909208972007,0.0004062200605403632
297,0.00019500721828080714,0.0004023578658234328
298,0.00019493806757964194,0.00039874945650808513
299,0.00019488298858050257,0.0003953844425268471
