epoch,loss,val_loss
88,0.00030763621907681227,0.0006835483363829553
89,0.0003301470715086907,0.0007377088768407702
90,0.00035708877840079367,0.000810862984508276
91,0.0003855080285575241,0.0008948925533331931
92,0.0004080135840922594,0.0009361901320517063
93,0.0004251609498169273,0.0008825728436931968
94,0.00039330770960077643,0.0008145270985551178
95,0.00039154794649221003,0.000991750624962151
96,0.000453915330581367,0.0010163175174966455
97,0.00043145791278220713,0.0008624387555755675
98,0.0003867887717206031,0.000950980291236192
99,0.00039583558100275695,0.0008680878090672195
100,0.0003722274268511683,0.0007630017935298383
101,0.00031583470990881324,0.0006214858731254935
102,0.0002867780567612499,0.0005333198350854218
103,0.0002967269392684102,0.0004760719311889261
104,0.00030593201518058777,0.00040862365858629346
105,0.0003681143280118704,0.0003893178072758019
106,0.000490706239361316,0.0005898087983950973
107,0.0005406691343523562,0.000902942440006882
108,0.0008010573219507933,0.0008825463009998202
109,0.000552677025552839,0.0003581542696338147
110,0.0004803618066944182,0.0005670273676514626
111,0.0007459770422428846,0.0016774964751675725
112,0.0007402088376693428,0.00047915580216795206
113,0.0008035128121264279,0.0016067075775936246
114,0.000644562067463994,0.0003905130142811686
115,0.0006605334929190576,0.0003540549078024924
116,0.0009032466332428157,0.002563199494034052
117,0.0011805577669292688,0.004343844018876553
118,0.0010514649329707026,0.004002298694103956
119,0.001040465198457241,0.0020349696278572083
120,0.0012666601687669754,0.0043674977496266365
121,0.0014179040445014834,0.0012053278042003512
122,0.0016459822654724121,0.0026466185227036476
123,0.0019058831967413425,0.0008780978969298303
124,0.002010773867368698,0.002087213099002838
125,0.0018187715904787183,0.010641539469361305
126,0.0009290993330068886,0.0022659925743937492
127,0.001586710917763412,0.0005583376623690128
128,0.0027990995440632105,0.0005992415826767683
129,0.0015194580191746354,0.00042985143954865634
130,0.0005840649828314781,0.00038715085247531533
131,0.0010364372283220291,0.0005213617696426809
132,0.00029518682276830077,0.0005991500802338123
133,0.00033003842690959573,0.0004409252433106303
134,0.00021857680985704064,0.0007602029945701361
135,0.00022581408848054707,0.000542718858923763
136,0.0002164247998734936,0.0006957714795134962
137,0.00020198737911414355,0.000546071445569396
138,0.00020890602900180966,0.0006331345648504794
139,0.0002025642606895417,0.0005558568518608809
140,0.0002031634357990697,0.0006133114802651107
141,0.00020179434795863926,0.0005698951426893473
142,0.00020195910474285483,0.0005972713115625083
143,0.00020093173952773213,0.000571620010305196
144,0.00020135431259404868,0.0005793275195173919
145,0.0002007930161198601,0.0005657158326357603
146,0.00020083911658730358,0.0005655979039147496
147,0.00020056884386576712,0.0005584760219790041
148,0.00020046949794050306,0.0005552554503083229
149,0.00020029503502883017,0.0005501185660250485
150,0.00020015677728224546,0.0005455914651975036
151,0.00020000488439109176,0.0005406994023360312
152,0.00019985591643489897,0.0005358202033676207
153,0.00019970651192124933,0.0005308976978994906
154,0.00019955750030931085,0.0005259534227661788
155,0.00019940920174121857,0.0005209867958910763
156,0.00019926164532080293,0.0005160041619092226
157,0.00019911503477487713,0.0005110031925141811
158,0.00019896947196684778,0.0005059821996837854
159,0.0001988251751754433,0.0005009418819099665
160,0.00019868237723130733,0.0004958861391060054
161,0.00019854131096508354,0.00049080845201388
162,0.00019840274762827903,0.0004857123421970755
163,0.0001982665271498263,0.0004805999924428761
164,0.0001981335080927238,0.00047546345740556717
165,0.0001980048546101898,0.00047030896530486643
166,0.00019788098870776594,0.0004651303752325475
167,0.00019776352564804256,0.00045993246021680534
168,0.00019765408069361,0.0004547129210550338
169,0.00019755479297600687,0.00044947306741960347
170,0.00019746884936466813,0.0004442158970050514
171,0.0001973998878384009,0.00043894583359360695
172,0.0001973530015675351,0.0004336695419624448
173,0.0001973353500943631,0.0004283992457203567
174,0.0001973561302293092,0.0004231471393723041
175,0.0001974280457943678,0.0004179381066933274
176,0.00019756867550313473,0.00041280462755821645
177,0.00019780149159487337,0.0004077958292327821
178,0.0001981591194635257,0.0004029777192045003
179,0.00019868653907906264,0.00039844249840825796
180,0.00019944459199905396,0.0003943214542232454
181,0.0002005155402002856,0.0003907904610969126
182,0.00020200728613417596,0.0003880763833876699
183,0.00020405702525749803,0.0003864716272801161
184,0.00020682255853898823,0.0003863297461066395
185,0.00021046177425887436,0.00038803552160970867
186,0.00021507592464331537,0.0003919261507689953
187,0.00022060994524508715,0.00039811228634789586
188,0.00022671498300042003,0.0004061449726577848
189,0.00023262597096618265,0.00041458758641965687
190,0.00023718588636256754,0.0004208498867228627
191,0.00023915129713714123,0.0004220603732392192
192,0.00023778661852702498,0.0004171639448031783
193,0.00023339535982813686,0.00040843067108653486
194,0.00022728636395186186,0.00039993441896513104
195,0.00022111681755632162,0.00039435416692867875
196,0.00021618207392748445,0.0003919348819181323
197,0.00021314543846528977,0.0003918693691957742
198,0.00021221644419711083,0.00039366038981825113
199,0.00021350871247705072,0.00039755707257427275
200,0.00021733250468969345,0.0004045864916406572
201,0.00022429777891375124,0.0004165913269389421
202,0.0002351956209167838,0.0004362022446002811
203,0.00025050618569366634,0.0004664422303903848
204,0.00026938284281641245,0.0005087823956273496
205,0.0002882682019844651,0.0005570147768594325
206,0.0003002760058734566,0.0005868867738172412
207,0.00029724548221565783,0.000561701541300863
208,0.00027650705305859447,0.0004817298613488674
209,0.0002469030732754618,0.000408727559261024
210,0.00022106517280917615,0.0003833966329693794
211,0.00020638589921873063,0.00038931751623749733
212,0.0002031081385212019,0.0004042410582769662
213,0.00020501887775026262,0.0004154848284088075
214,0.00020643442985601723,0.00041909885476343334
215,0.00020646877237595618,0.0004184272838756442
216,0.00020576748647727072,0.00041659618727862835
217,0.00020452478202059865,0.0004153636982664466
218,0.00020273025438655168,0.0004159626259934157
219,0.0002004685957217589,0.00042026437586173415
220,0.0001988230214919895,0.0004303411114960909
221,0.00020207182387821376,0.00044832236017100513
222,0.0002229340752819553,0.0004796596767846495
223,0.0002894537756219506,0.0005492798518389463
224,0.0004378571466077119,0.0006938725709915161
225,0.0006423210143111646,0.0009820457780733705
226,0.0006854086532257497,0.003568149171769619
227,0.0010680985869839787,0.002231571124866605
228,0.0015908725326880813,0.0025266821030527353
229,0.001976374303922057,0.0038418774493038654
230,0.0025275256484746933,0.0009751797770150006
231,0.0007623485871590674,0.0008414034964516759
232,0.0006709480658173561,0.0009661487420089543
233,0.0003025814949069172,0.0009435353567823768
234,0.00029194101807661355,0.0009548699599690735
235,0.0003950127284042537,0.0011345965322107077
236,0.0005283122882246971,0.002281513996422291
237,0.0005083935102447867,0.0033678568433970213
238,0.0003031920350622386,0.0015291842864826322
239,0.00030377006623893976,0.0004597473016474396
240,0.0003288557636551559,0.0004864000075031072
241,0.0004599556850735098,0.0005083548021502793
242,0.0002723866200540215,0.0005065993755124509
243,0.0003006106417160481,0.0005145277827978134
244,0.00022998925123829395,0.0005254312418401241
245,0.00025308982003480196,0.0006217932095751166
246,0.0002487597812432796,0.0007403625058941543
247,0.00026377924950793386,0.0008012650068849325
248,0.00025905767688527703,0.00087180599803105
249,0.0002367245324421674,0.0008414519252255559
250,0.00022046154481358826,0.0007003471837379038
251,0.0002093883667839691,0.0005531162023544312
252,0.0002048834430752322,0.00047565018758177757
253,0.00021191716950852424,0.00045401410898193717
254,0.00022132761660031974,0.0004508146084845066
255,0.0002208884252468124,0.0004513129824772477
256,0.0002168607315979898,0.000454552035080269
257,0.00021146876679267734,0.00045952052460052073
258,0.0002051090996246785,0.0004648953035939485
259,0.00020089070312678814,0.0004706033505499363
260,0.0001990509481402114,0.00047673023073002696
261,0.00019860878819599748,0.00048204860650002956
262,0.00019920758495572954,0.0004858346364926547
263,0.0002002974651986733,0.0004890028503723443
264,0.0002013427292695269,0.0004918478080071509
265,0.00020211347145959735,0.0004936873447149992
266,0.00020241818856447935,0.000494343345053494
267,0.0002021085238084197,0.0004938740166835487
268,0.00020115818188060075,0.0004919185885228217
269,0.00019961633370257914,0.0004880494379904121
270,0.00019765231991186738,0.0004820014291908592
271,0.00019570571021176875,0.00047360872849822044
272,0.00019466987578198314,0.0004630822513718158
273,0.00019602064276114106,0.0004519615031313151
274,0.00020164065062999725,0.0004447360406629741
275,0.0002130372158717364,0.0004490308929234743
276,0.0002300016931258142,0.000469406193587929
277,0.0002491361810825765,0.0004966399283148348
278,0.0002637855359353125,0.0005112733342684805
279,0.00026844869717024267,0.00050783233018592
280,0.00026344266370870173,0.0004987375577911735
281,0.0002535957901272923,0.0004909808631055057
282,0.0002441435353830457,0.0004836528096348047
283,0.00023629277711734176,0.00047591442125849426
284,0.00022913054272066802,0.00046808653860352933
285,0.00022243581770453602,0.0004605171561706811
286,0.0002166193735320121,0.00045341020449995995
287,0.00021193637803662568,0.00044706856715492904
288,0.00020842798403464258,0.0004418004828039557
289,0.00020604440942406654,0.00043787891627289355
290,0.0002046573645202443,0.00043550695409066975
291,0.00020410626893863082,0.000434763147495687
292,0.00020429666619747877,0.0004356327699497342
293,0.00020529436005745083,0.00043816352263092995
294,0.0002073638461297378,0.0004426206578500569
295,0.00021088625362608582,0.00044957417412661016
296,0.000216142347198911,0.0004596952931024134
297,0.00022298694238997996,0.0004729779902845621
298,0.00023053449694998562,0.00048738601617515087
299,0.0002370634174440056,0.0004980063531547785
